transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud
tx_2617,user_36,merchant_88,921.93,2024-01-09 05:19:00,Bangalore,debit_card,device_2274,0
tx_2618,user_351,merchant_136,2511.76,2024-01-09 05:20:00,Hyderabad,wallet,device_549,0
tx_2619,user_36,merchant_26,596.54,2024-01-09 05:21:00,Mumbai,upi,device_727,0
tx_2620,user_793,merchant_283,603.44,2024-01-09 05:26:00,Hyderabad,wallet,device_1224,0
tx_2621,user_234,merchant_40,3197.01,2024-01-09 05:28:00,Mumbai,credit_card,device_2551,0
tx_2622,user_494,merchant_229,950.18,2024-01-09 05:31:00,Delhi,upi,device_2799,0
tx_2623,user_822,merchant_9,1161.68,2024-01-09 05:37:00,Chennai,wallet,device_1823,0
tx_2624,user_205,merchant_11,676.35,2024-01-09 05:43:00,Hyderabad,credit_card,device_1037,0
tx_2625,user_477,merchant_93,483.15,2024-01-09 05:48:00,Delhi,wallet,device_978,0
tx_2626,user_813,merchant_195,674.6,2024-01-09 05:51:00,Mumbai,credit_card,device_325,1
tx_2627,user_177,merchant_195,4713.28,2024-01-09 05:52:00,Hyderabad,credit_card,device_1,0
tx_2628,user_230,merchant_195,960.7,2024-01-09 05:59:00,Bangalore,credit_card,device_2274,0
tx_2629,user_953,merchant_195,92.02,2024-01-09 06:00:00,Delhi,upi,device_1977,0
tx_2630,user_97,merchant_27,1779.37,2024-01-09 06:02:00,Delhi,wallet,device_1586,0
tx_2631,user_955,merchant_282,1509.44,2024-01-09 06:07:00,Bangalore,upi,device_1033,0
tx_2632,user_988,merchant_256,1289.17,2024-01-09 06:10:00,Bangalore,upi,device_1315,0
tx_2633,user_514,merchant_118,1258.56,2024-01-09 06:16:00,Mumbai,upi,device_2751,0
tx_2634,user_280,merchant_269,659.27,2024-01-09 06:18:00,Bangalore,upi,device_593,0
tx_2635,user_433,merchant_131,194.63,2024-01-09 06:20:00,Chennai,upi,device_1035,0
tx_2636,user_126,merchant_261,136.2,2024-01-09 06:25:00,Mumbai,upi,device_614,0
tx_2637,user_541,merchant_268,240.38,2024-01-09 06:32:00,Mumbai,wallet,device_1452,0
tx_2638,user_945,merchant_126,1297.3,2024-01-09 06:36:00,Chennai,wallet,device_1698,0
tx_2639,user_296,merchant_156,1274.25,2024-01-09 06:37:00,Mumbai,upi,device_1489,0
tx_2640,user_405,merchant_251,2142.14,2024-01-09 06:42:00,Bangalore,wallet,device_2911,0
tx_2641,user_403,merchant_105,364.02,2024-01-09 06:49:00,Delhi,wallet,device_1423,0
tx_2642,user_294,merchant_197,283.75,2024-01-09 06:50:00,Mumbai,wallet,device_2322,0
tx_2643,user_230,merchant_205,842.87,2024-01-09 06:58:00,Chennai,credit_card,device_2981,0
tx_2644,user_390,merchant_119,50.0,2024-01-09 07:06:00,Chennai,upi,device_1309,0
tx_2645,user_57,merchant_145,4521.45,2024-01-09 07:07:00,Mumbai,debit_card,device_949,0
tx_2646,user_347,merchant_83,3731.6,2024-01-09 07:13:00,Delhi,upi,device_936,0
tx_2647,user_902,merchant_169,711.67,2024-01-09 07:19:00,Delhi,debit_card,device_2895,0
tx_2648,user_484,merchant_253,1536.18,2024-01-09 07:23:00,Delhi,upi,device_2336,0
tx_2649,user_246,merchant_168,1415.98,2024-01-09 07:29:00,Chennai,upi,device_1661,0
tx_2650,user_553,merchant_204,4883.0,2024-01-09 07:30:00,Delhi,credit_card,device_246,0
tx_2651,user_205,merchant_194,973.63,2024-01-09 07:35:00,Hyderabad,debit_card,device_2569,0
tx_2652,user_592,merchant_63,460.06,2024-01-09 07:38:00,Mumbai,credit_card,device_2492,0
tx_2653,user_232,merchant_224,959.8,2024-01-09 07:41:00,Bangalore,credit_card,device_1488,0
tx_2654,user_549,merchant_238,274.57,2024-01-09 07:43:00,Delhi,debit_card,device_116,0
tx_2655,user_965,merchant_114,520.81,2024-01-09 07:50:00,Hyderabad,credit_card,device_1998,0
tx_2656,user_385,merchant_121,337.54,2024-01-09 07:54:00,Chennai,upi,device_2649,0
tx_2657,user_794,merchant_130,68.93,2024-01-09 07:58:00,Hyderabad,upi,device_698,0
tx_2658,user_343,merchant_204,929.46,2024-01-09 08:00:00,Bangalore,wallet,device_1608,0
tx_2659,user_762,merchant_219,434.48,2024-01-09 08:06:00,Delhi,debit_card,device_2076,0
tx_2660,user_806,merchant_156,1576.99,2024-01-09 08:13:00,Hyderabad,wallet,device_2881,0
tx_2661,user_579,merchant_290,1223.46,2024-01-09 08:20:00,Delhi,credit_card,device_2541,0
tx_2662,user_80,merchant_187,639.06,2024-01-09 08:28:00,Delhi,wallet,device_533,0
tx_2663,user_600,merchant_182,769.05,2024-01-09 08:29:00,Hyderabad,credit_card,device_959,0
tx_2664,user_473,merchant_96,441.15,2024-01-09 08:32:00,Bangalore,wallet,device_102,0
tx_2665,user_921,merchant_270,829.78,2024-01-09 08:37:00,Mumbai,credit_card,device_2467,0
tx_2666,user_873,merchant_184,252.81,2024-01-09 08:38:00,Mumbai,debit_card,device_1038,0
tx_2667,user_427,merchant_190,297.58,2024-01-09 08:43:00,Delhi,debit_card,device_102,0
tx_2668,user_251,merchant_35,2037.1,2024-01-09 08:45:00,Chennai,upi,device_2153,0
tx_2669,user_41,merchant_21,1105.12,2024-01-09 08:53:00,Hyderabad,upi,device_1300,0
tx_2670,user_9,merchant_256,410.41,2024-01-09 08:54:00,Chennai,debit_card,device_1080,0
tx_2671,user_335,merchant_270,575.9,2024-01-09 09:01:00,Bangalore,wallet,device_97,0
tx_2672,user_876,merchant_297,2357.96,2024-01-09 09:09:00,Delhi,upi,device_656,0
tx_2673,user_660,merchant_258,537.53,2024-01-09 09:15:00,Mumbai,wallet,device_1106,0
tx_2674,user_736,merchant_114,917.75,2024-01-09 09:23:00,Mumbai,debit_card,device_2205,0
tx_2675,user_36,merchant_153,50.0,2024-01-09 09:29:00,Hyderabad,wallet,device_1181,0
tx_2676,user_568,merchant_231,70.99,2024-01-09 09:30:00,Chennai,debit_card,device_26,0
tx_2677,user_106,merchant_1,564.05,2024-01-09 09:32:00,Mumbai,wallet,device_1420,0
tx_2678,user_714,merchant_10,341.73,2024-01-09 09:38:00,Bangalore,credit_card,device_2966,1
tx_2679,user_714,merchant_201,5092.49,2024-01-09 09:46:00,Hyderabad,upi,device_2914,0
tx_2680,user_714,merchant_36,180.61,2024-01-09 09:52:00,Hyderabad,credit_card,device_1380,0
tx_2681,user_714,merchant_245,1167.62,2024-01-09 09:56:00,Bangalore,wallet,device_2968,0
tx_2682,user_714,merchant_73,158.67,2024-01-09 09:59:00,Mumbai,wallet,device_2251,0
tx_2683,user_562,merchant_211,534.4,2024-01-09 10:03:00,Delhi,debit_card,device_1965,0
tx_2684,user_672,merchant_48,169.23,2024-01-09 10:08:00,Bangalore,credit_card,device_874,0
tx_2685,user_943,merchant_183,752.99,2024-01-09 10:16:00,Chennai,upi,device_1795,0
tx_2686,user_153,merchant_220,6229.13,2024-01-09 10:21:00,Chennai,upi,device_255,0
tx_2687,user_497,merchant_86,1126.6,2024-01-09 10:24:00,Chennai,upi,device_1467,0
tx_2688,user_106,merchant_203,498.73,2024-01-09 10:25:00,Delhi,upi,device_79,0
tx_2689,user_986,merchant_65,386.81,2024-01-09 10:32:00,Chennai,credit_card,device_710,0
tx_2690,user_555,merchant_5,633.44,2024-01-09 10:40:00,Delhi,debit_card,device_1942,0
tx_2691,user_193,merchant_106,1458.6,2024-01-09 10:43:00,Bangalore,debit_card,device_1444,0
tx_2692,user_492,merchant_140,1487.83,2024-01-09 10:47:00,Delhi,credit_card,device_1595,0
tx_2693,user_244,merchant_221,98.46,2024-01-09 10:53:00,Chennai,credit_card,device_1878,0
tx_2694,user_310,merchant_100,1738.66,2024-01-09 10:54:00,Hyderabad,upi,device_1314,0
tx_2695,user_404,merchant_76,3096.85,2024-01-09 10:56:00,Delhi,debit_card,device_1165,0
tx_2696,user_777,merchant_154,639.35,2024-01-09 10:59:00,Chennai,wallet,device_1907,0
tx_2697,user_438,merchant_65,528.13,2024-01-09 11:07:00,Mumbai,debit_card,device_2039,0
tx_2698,user_169,merchant_138,1012.68,2024-01-09 11:14:00,Bangalore,wallet,device_796,0
tx_2699,user_455,merchant_295,1228.03,2024-01-09 11:21:00,Bangalore,credit_card,device_866,0
tx_2700,user_977,merchant_223,144.89,2024-01-09 11:24:00,Bangalore,upi,device_2443,0
tx_2701,user_182,merchant_163,66.26,2024-01-09 11:30:00,Mumbai,credit_card,device_1127,0
tx_2702,user_473,merchant_208,860.82,2024-01-09 11:32:00,Bangalore,debit_card,device_839,0
tx_2703,user_524,merchant_147,502.7,2024-01-09 11:33:00,Chennai,wallet,device_717,0
tx_2704,user_165,merchant_255,3945.1499999999996,2024-01-09 11:34:00,Chennai,credit_card,device_713,1
tx_2705,user_68,merchant_83,453.59,2024-01-09 11:35:00,Mumbai,upi,device_590,0
tx_2706,user_924,merchant_137,378.86,2024-01-09 11:39:00,Chennai,wallet,device_356,0
tx_2707,user_181,merchant_228,2401.46,2024-01-09 11:45:00,Mumbai,credit_card,device_2833,0
tx_2708,user_436,merchant_264,1384.73,2024-01-09 11:48:00,Mumbai,credit_card,device_2737,0
tx_2709,user_97,merchant_199,1677.65,2024-01-09 11:51:00,Chennai,wallet,device_646,0
tx_2710,user_785,merchant_19,91.53,2024-01-09 11:52:00,Delhi,upi,device_336,0
tx_2711,user_285,merchant_105,1216.87,2024-01-09 11:58:00,Delhi,debit_card,device_881,0
tx_2712,user_325,merchant_109,190.2,2024-01-09 12:02:00,Mumbai,debit_card,device_2480,0
tx_2713,user_258,merchant_33,551.22,2024-01-09 12:06:00,Hyderabad,upi,device_1906,0
tx_2714,user_519,merchant_52,50.0,2024-01-09 12:12:00,Hyderabad,debit_card,device_2331,0
tx_2715,user_545,merchant_111,493.88,2024-01-09 12:19:00,Chennai,credit_card,device_1126,0
tx_2716,user_669,merchant_172,297.6,2024-01-09 12:20:00,Bangalore,credit_card,device_838,0
tx_2717,user_231,merchant_69,98.63,2024-01-09 12:23:00,Hyderabad,wallet,device_2836,0
tx_2718,user_480,merchant_10,297.94,2024-01-09 12:24:00,Bangalore,upi,device_215,0
tx_2719,user_858,merchant_264,50.0,2024-01-09 12:26:00,Bangalore,wallet,device_1046,0
tx_2720,user_55,merchant_10,4097.84,2024-01-09 12:32:00,Delhi,upi,device_1082,0
tx_2721,user_388,merchant_287,982.7,2024-01-09 12:33:00,Mumbai,upi,device_1900,0
tx_2722,user_332,merchant_72,217.17,2024-01-09 12:37:00,Hyderabad,debit_card,device_306,0
tx_2723,user_876,merchant_26,1779.05,2024-01-09 12:39:00,Hyderabad,credit_card,device_1122,0
tx_2724,user_61,merchant_205,2458.71,2024-01-09 12:41:00,Bangalore,upi,device_572,0
tx_2725,user_123,merchant_106,5202.58,2024-01-09 12:46:00,Hyderabad,credit_card,device_1705,0
tx_2726,user_211,merchant_215,1158.27,2024-01-09 12:49:00,Hyderabad,credit_card,device_1995,0
tx_2727,user_565,merchant_74,2408.76,2024-01-09 12:50:00,Bangalore,credit_card,device_591,0
tx_2728,user_815,merchant_203,752.91,2024-01-09 12:55:00,Bangalore,debit_card,device_718,0
tx_2729,user_752,merchant_96,2178.43,2024-01-09 12:58:00,Bangalore,wallet,device_2172,0
tx_2730,user_735,merchant_126,1603.72,2024-01-09 13:06:00,Delhi,wallet,device_1704,0
tx_2731,user_987,merchant_200,314.91,2024-01-09 13:13:00,Hyderabad,wallet,device_2726,0
tx_2732,user_163,merchant_149,50.0,2024-01-09 13:17:00,Delhi,credit_card,device_1024,0
tx_2733,user_264,merchant_262,1221.9,2024-01-09 13:19:00,Chennai,upi,device_31,0
tx_2734,user_166,merchant_149,50.0,2024-01-09 13:27:00,Hyderabad,debit_card,device_1998,0
tx_2735,user_238,merchant_175,50.0,2024-01-09 13:32:00,Delhi,wallet,device_906,0
tx_2736,user_184,merchant_44,276.41,2024-01-09 13:35:00,Chennai,upi,device_247,0
tx_2737,user_841,merchant_269,131.86,2024-01-09 13:40:00,Delhi,wallet,device_2907,0
tx_2738,user_922,merchant_5,293.85,2024-01-09 13:47:00,Chennai,credit_card,device_90,0
tx_2739,user_622,merchant_238,3530.8,2024-01-09 13:53:00,Hyderabad,debit_card,device_317,0
tx_2740,user_992,merchant_171,4441.32,2024-01-09 13:56:00,Delhi,credit_card,device_2027,0
tx_2741,user_240,merchant_229,3686.07,2024-01-09 14:01:00,Delhi,credit_card,device_2578,0
tx_2742,user_963,merchant_34,50.0,2024-01-09 14:09:00,Chennai,credit_card,device_652,0
tx_2743,user_927,merchant_134,1669.47,2024-01-09 14:16:00,Delhi,debit_card,device_589,0
tx_2744,user_489,merchant_6,4956.25,2024-01-09 14:22:00,Mumbai,credit_card,device_1600,0
tx_2745,user_581,merchant_8,601.41,2024-01-09 14:28:00,Hyderabad,debit_card,device_728,0
tx_2746,user_768,merchant_143,1374.88,2024-01-09 14:33:00,Mumbai,upi,device_2541,0
tx_2747,user_964,merchant_55,52.46,2024-01-09 14:38:00,Delhi,debit_card,device_1392,0
tx_2748,user_802,merchant_190,1128.77,2024-01-09 14:42:00,Mumbai,credit_card,device_864,0
tx_2749,user_794,merchant_257,436.7,2024-01-09 14:48:00,Mumbai,upi,device_1699,0
tx_2750,user_782,merchant_40,1600.82,2024-01-09 14:51:00,Delhi,wallet,device_2629,0
tx_2751,user_790,merchant_213,3394.7,2024-01-09 14:55:00,Chennai,credit_card,device_361,0
tx_2752,user_601,merchant_150,906.06,2024-01-09 15:01:00,Mumbai,credit_card,device_328,0
tx_2753,user_720,merchant_180,3341.62,2024-01-09 15:04:00,Delhi,wallet,device_1333,0
tx_2754,user_256,merchant_240,1681.86,2024-01-09 15:05:00,Delhi,upi,device_2910,0
tx_2755,user_878,merchant_91,50.0,2024-01-09 15:08:00,Chennai,upi,device_333,0
tx_2756,user_336,merchant_5,472.29,2024-01-09 15:09:00,Hyderabad,debit_card,device_354,0
tx_2757,user_126,merchant_57,1966.7,2024-01-09 15:12:00,Delhi,debit_card,device_2918,0
tx_2758,user_20,merchant_52,160.34,2024-01-09 15:19:00,Delhi,credit_card,device_1397,0
tx_2759,user_609,merchant_81,216.33,2024-01-09 15:22:00,Bangalore,credit_card,device_1739,0
tx_2760,user_305,merchant_223,727.4,2024-01-09 15:25:00,Hyderabad,credit_card,device_1659,1
tx_2761,user_305,merchant_134,805.2,2024-01-09 15:29:00,Chennai,upi,device_1541,0
tx_2762,user_305,merchant_40,1908.84,2024-01-09 15:31:00,Bangalore,credit_card,device_2632,0
tx_2763,user_305,merchant_205,820.29,2024-01-09 15:36:00,Bangalore,wallet,device_1343,0
tx_2764,user_305,merchant_139,485.73,2024-01-09 15:39:00,Hyderabad,debit_card,device_2074,0
tx_2765,user_760,merchant_17,327.12,2024-01-09 15:45:00,Mumbai,wallet,device_99,0
tx_2766,user_734,merchant_58,119.88,2024-01-09 15:53:00,Chennai,debit_card,device_970,0
tx_2767,user_812,merchant_188,253.82,2024-01-09 15:54:00,Chennai,wallet,device_2660,0
tx_2768,user_575,merchant_37,528.62,2024-01-09 15:55:00,Mumbai,wallet,device_383,0
tx_2769,user_701,merchant_24,1799.51,2024-01-09 15:58:00,Mumbai,credit_card,device_799,0
tx_2770,user_16,merchant_33,113.67,2024-01-09 16:04:00,Delhi,upi,device_735,0
tx_2771,user_729,merchant_88,2247.52,2024-01-09 16:12:00,Mumbai,wallet,device_1108,0
tx_2772,user_322,merchant_11,320.87,2024-01-09 16:19:00,Chennai,debit_card,device_935,0
tx_2773,user_105,merchant_62,2045.26,2024-01-09 16:24:00,Chennai,credit_card,device_1457,0
tx_2774,user_316,merchant_145,1034.19,2024-01-09 16:25:00,Delhi,debit_card,device_841,0
tx_2775,user_30,merchant_257,1707.82,2024-01-09 16:31:00,Delhi,wallet,device_1621,0
tx_2776,user_744,merchant_289,1913.29,2024-01-09 16:39:00,Bangalore,credit_card,device_543,0
tx_2777,user_480,merchant_124,342.7,2024-01-09 16:42:00,Chennai,wallet,device_2405,0
tx_2778,user_736,merchant_197,3576.98,2024-01-09 16:45:00,Bangalore,wallet,device_67,0
tx_2779,user_316,merchant_168,102.9,2024-01-09 16:48:00,Mumbai,wallet,device_116,0
tx_2780,user_347,merchant_189,3991.19,2024-01-09 16:52:00,Hyderabad,debit_card,device_1678,0
tx_2781,user_619,merchant_59,171.78,2024-01-09 17:00:00,Hyderabad,credit_card,device_2853,0
tx_2782,user_248,merchant_223,525.79,2024-01-09 17:07:00,Bangalore,upi,device_1887,0
tx_2783,user_911,merchant_269,1382.36,2024-01-09 17:12:00,Hyderabad,wallet,device_1538,0
tx_2784,user_165,merchant_231,2664.54,2024-01-09 17:15:00,Delhi,debit_card,device_2623,0
tx_2785,user_187,merchant_50,247.7,2024-01-09 17:19:00,Chennai,debit_card,device_1911,0
tx_2786,user_145,merchant_220,414.0,2024-01-09 17:24:00,Bangalore,upi,device_1725,0
tx_2787,user_646,merchant_282,544.93,2024-01-09 17:28:00,Chennai,debit_card,device_1695,0
tx_2788,user_482,merchant_140,1239.85,2024-01-09 17:36:00,Delhi,upi,device_1867,0
tx_2789,user_452,merchant_226,1088.71,2024-01-09 17:39:00,Hyderabad,wallet,device_143,0
tx_2790,user_110,merchant_144,486.56,2024-01-09 17:47:00,Hyderabad,upi,device_2970,0
tx_2791,user_7,merchant_232,1502.17,2024-01-09 17:49:00,Mumbai,credit_card,device_2058,1
tx_2792,user_7,merchant_21,1270.23,2024-01-09 17:55:00,Delhi,debit_card,device_2255,0
tx_2793,user_7,merchant_249,267.05,2024-01-09 17:58:00,Hyderabad,credit_card,device_724,0
tx_2794,user_7,merchant_116,441.96,2024-01-09 18:04:00,Hyderabad,debit_card,device_726,0
tx_2795,user_7,merchant_237,335.37,2024-01-09 18:06:00,Bangalore,credit_card,device_1804,0
tx_2796,user_288,merchant_5,130.88,2024-01-09 18:14:00,Bangalore,wallet,device_658,0
tx_2797,user_373,merchant_140,2556.57,2024-01-09 18:15:00,Hyderabad,credit_card,device_798,0
tx_2798,user_934,merchant_277,2488.58,2024-01-09 18:18:00,Hyderabad,upi,device_1561,0
tx_2799,user_141,merchant_33,1255.62,2024-01-09 18:22:00,Bangalore,credit_card,device_1150,0
tx_2800,user_379,merchant_217,77.21,2024-01-09 18:29:00,Bangalore,credit_card,device_806,0
tx_2801,user_742,merchant_160,2795.03,2024-01-09 18:33:00,Delhi,credit_card,device_1982,0
tx_2802,user_367,merchant_179,1802.08,2024-01-09 18:39:00,Delhi,credit_card,device_1473,0
tx_2803,user_592,merchant_74,801.3,2024-01-09 18:40:00,Hyderabad,debit_card,device_1027,0
tx_2804,user_833,merchant_33,471.4,2024-01-09 18:41:00,Delhi,debit_card,device_2388,0
tx_2805,user_320,merchant_105,1783.67,2024-01-09 18:48:00,Mumbai,wallet,device_2539,1
tx_2806,user_439,merchant_275,1324.15,2024-01-09 18:52:00,Bangalore,debit_card,device_274,0
tx_2807,user_570,merchant_213,592.23,2024-01-09 18:56:00,Bangalore,credit_card,device_627,0
tx_2808,user_380,merchant_99,3566.52,2024-01-09 19:04:00,Delhi,upi,device_1841,0
tx_2809,user_410,merchant_130,1404.52,2024-01-09 19:07:00,Hyderabad,debit_card,device_96,0
tx_2810,user_803,merchant_138,573.21,2024-01-09 19:11:00,Mumbai,wallet,device_1703,0
tx_2811,user_392,merchant_52,2866.24,2024-01-09 19:12:00,Delhi,debit_card,device_2906,0
tx_2812,user_591,merchant_210,330.54,2024-01-09 19:17:00,Mumbai,wallet,device_2661,0
tx_2813,user_417,merchant_155,50.0,2024-01-09 19:18:00,Delhi,upi,device_2951,0
tx_2814,user_595,merchant_251,1519.42,2024-01-09 19:21:00,Bangalore,wallet,device_2477,0
tx_2815,user_31,merchant_289,383.77,2024-01-09 19:25:00,Bangalore,upi,device_2818,0
tx_2816,user_864,merchant_45,2624.96,2024-01-09 19:26:00,Hyderabad,upi,device_938,0
tx_2817,user_686,merchant_223,2243.19,2024-01-09 19:29:00,Bangalore,credit_card,device_2293,0
tx_2818,user_305,merchant_29,900.29,2024-01-09 19:30:00,Mumbai,credit_card,device_2453,0
tx_2819,user_461,merchant_20,109.19,2024-01-09 19:33:00,Bangalore,credit_card,device_1135,0
tx_2820,user_279,merchant_208,1156.78,2024-01-09 19:39:00,Delhi,credit_card,device_371,0
tx_2821,user_312,merchant_31,6130.29,2024-01-09 19:43:00,Bangalore,debit_card,device_1142,0
tx_2822,user_595,merchant_68,533.87,2024-01-09 19:46:00,Bangalore,wallet,device_2471,0
tx_2823,user_752,merchant_1,782.63,2024-01-09 19:47:00,Hyderabad,wallet,device_884,0
tx_2824,user_299,merchant_131,1311.28,2024-01-09 19:54:00,Chennai,upi,device_76,0
tx_2825,user_715,merchant_292,50.0,2024-01-09 19:55:00,Bangalore,debit_card,device_819,0
tx_2826,user_369,merchant_33,667.31,2024-01-09 20:00:00,Mumbai,debit_card,device_2929,0
tx_2827,user_929,merchant_123,373.46,2024-01-09 20:07:00,Bangalore,credit_card,device_732,0
tx_2828,user_622,merchant_133,837.28,2024-01-09 20:09:00,Hyderabad,debit_card,device_1114,0
tx_2829,user_550,merchant_64,159.99,2024-01-09 20:15:00,Hyderabad,debit_card,device_2889,0
tx_2830,user_982,merchant_36,1054.22,2024-01-09 20:21:00,Chennai,upi,device_1081,0
tx_2831,user_756,merchant_202,1804.62,2024-01-09 20:24:00,Bangalore,upi,device_1358,0
tx_2832,user_569,merchant_173,826.25,2024-01-09 20:30:00,Bangalore,upi,device_87,0
tx_2833,user_95,merchant_202,661.95,2024-01-09 20:31:00,Mumbai,credit_card,device_934,0
tx_2834,user_827,merchant_139,548.1,2024-01-09 20:37:00,Chennai,wallet,device_2023,0
tx_2835,user_168,merchant_178,50.0,2024-01-09 20:38:00,Delhi,debit_card,device_1095,0
tx_2836,user_641,merchant_26,1477.03,2024-01-09 20:42:00,Mumbai,upi,device_2085,0
tx_2837,user_172,merchant_49,1274.13,2024-01-09 20:45:00,Delhi,upi,device_2732,0
tx_2838,user_161,merchant_265,1125.77,2024-01-09 20:49:00,Delhi,upi,device_2001,0
tx_2839,user_538,merchant_14,2492.17,2024-01-09 20:57:00,Hyderabad,credit_card,device_321,0
tx_2840,user_689,merchant_164,1153.7,2024-01-09 20:58:00,Mumbai,debit_card,device_1258,0
tx_2841,user_633,merchant_56,55.96,2024-01-09 21:05:00,Bangalore,wallet,device_1652,0
tx_2842,user_851,merchant_38,487.09,2024-01-09 21:12:00,Bangalore,credit_card,device_856,0
tx_2843,user_580,merchant_33,276.24,2024-01-09 21:16:00,Chennai,wallet,device_1905,0
tx_2844,user_562,merchant_54,1095.25,2024-01-09 21:18:00,Bangalore,upi,device_1504,0
tx_2845,user_546,merchant_142,98.54,2024-01-09 21:25:00,Bangalore,debit_card,device_2586,0
tx_2846,user_744,merchant_272,1989.73,2024-01-09 21:27:00,Bangalore,upi,device_1673,0
tx_2847,user_385,merchant_162,3852.88,2024-01-09 21:35:00,Mumbai,debit_card,device_187,0
tx_2848,user_842,merchant_213,1706.86,2024-01-09 21:42:00,Mumbai,credit_card,shared_fraud_device,1
tx_2849,user_277,merchant_223,702.27,2024-01-09 21:50:00,Mumbai,credit_card,device_1950,0
tx_2850,user_773,merchant_35,156.67,2024-01-09 21:51:00,Bangalore,wallet,device_831,0
tx_2851,user_754,merchant_294,673.51,2024-01-09 21:55:00,Delhi,wallet,device_668,0
tx_2852,user_219,merchant_91,2028.94,2024-01-09 22:03:00,Delhi,upi,device_2063,0
tx_2853,user_833,merchant_60,3925.92,2024-01-09 22:10:00,Mumbai,debit_card,device_1570,0
tx_2854,user_649,merchant_273,1051.13,2024-01-09 22:15:00,Hyderabad,credit_card,device_2923,0
tx_2855,user_445,merchant_61,452.0,2024-01-09 22:20:00,Bangalore,credit_card,device_2588,0
tx_2856,user_229,merchant_287,1785.13,2024-01-09 22:21:00,Chennai,upi,device_2587,0
tx_2857,user_886,merchant_285,103.7,2024-01-09 22:25:00,Chennai,debit_card,device_1411,0
tx_2858,user_627,merchant_285,2485.98,2024-01-09 22:29:00,Hyderabad,debit_card,device_610,1
tx_2859,user_815,merchant_159,1706.04,2024-01-09 22:36:00,Hyderabad,debit_card,device_1363,1
tx_2860,user_953,merchant_159,3189.44,2024-01-09 22:37:00,Mumbai,upi,device_178,0
tx_2861,user_705,merchant_159,2866.23,2024-01-09 22:41:00,Bangalore,credit_card,device_608,0
tx_2862,user_407,merchant_159,918.77,2024-01-09 22:48:00,Bangalore,wallet,device_452,0
tx_2863,user_381,merchant_29,905.07,2024-01-09 22:56:00,Hyderabad,wallet,device_1576,0
tx_2864,user_584,merchant_89,588.1,2024-01-09 22:58:00,Mumbai,credit_card,shared_fraud_device,1
tx_2865,user_959,merchant_144,1076.43,2024-01-09 23:05:00,Bangalore,wallet,device_1132,0
tx_2866,user_738,merchant_171,305.56,2024-01-09 23:07:00,Bangalore,debit_card,device_972,0
tx_2867,user_595,merchant_193,277.55,2024-01-09 23:08:00,Hyderabad,wallet,device_1855,0
tx_2868,user_689,merchant_100,384.87,2024-01-09 23:15:00,Delhi,wallet,device_1328,0
tx_2869,user_146,merchant_107,763.69,2024-01-09 23:19:00,Delhi,wallet,device_1543,0
tx_2870,user_556,merchant_207,1240.1,2024-01-09 23:21:00,Delhi,credit_card,device_880,0
tx_2871,user_767,merchant_69,2563.29,2024-01-09 23:23:00,Chennai,debit_card,device_2047,0
tx_2872,user_522,merchant_13,1897.94,2024-01-09 23:31:00,Bangalore,wallet,device_1153,0
tx_2873,user_114,merchant_30,1596.26,2024-01-09 23:33:00,Mumbai,upi,device_170,0
tx_2874,user_149,merchant_25,748.35,2024-01-09 23:41:00,Chennai,credit_card,device_2604,0
tx_2875,user_406,merchant_42,455.73,2024-01-09 23:47:00,Chennai,credit_card,device_2925,0
tx_2876,user_304,merchant_221,2474.71,2024-01-09 23:48:00,Chennai,debit_card,device_1042,0
tx_2877,user_323,merchant_6,161.59,2024-01-09 23:55:00,Mumbai,upi,device_1505,0
tx_2878,user_577,merchant_183,1680.49,2024-01-10 00:03:00,Hyderabad,wallet,device_15,0
tx_2879,user_663,merchant_235,1285.03,2024-01-10 00:05:00,Mumbai,upi,device_2452,0
tx_2880,user_687,merchant_155,466.5,2024-01-10 00:10:00,Mumbai,debit_card,device_1484,0
tx_2881,user_611,merchant_25,50.0,2024-01-10 00:14:00,Bangalore,upi,device_2219,0
tx_2882,user_998,merchant_121,67.23,2024-01-10 00:19:00,Bangalore,credit_card,device_919,0
tx_2883,user_147,merchant_107,166.17,2024-01-10 00:24:00,Mumbai,credit_card,device_391,0
tx_2884,user_956,merchant_126,2024.13,2024-01-10 00:31:00,Delhi,debit_card,device_1328,1
tx_2885,user_811,merchant_111,1262.43,2024-01-10 00:37:00,Hyderabad,debit_card,device_2588,0
tx_2886,user_544,merchant_31,2704.17,2024-01-10 00:38:00,Chennai,credit_card,device_1692,0
tx_2887,user_530,merchant_172,182.96,2024-01-10 00:45:00,Delhi,wallet,device_1910,0
tx_2888,user_978,merchant_103,287.5,2024-01-10 00:48:00,Mumbai,debit_card,device_1465,0
tx_2889,user_969,merchant_130,3223.9,2024-01-10 00:50:00,Chennai,upi,device_1099,0
tx_2890,user_498,merchant_134,496.16,2024-01-10 00:54:00,Delhi,credit_card,device_2349,0
tx_2891,user_207,merchant_90,1071.47,2024-01-10 01:01:00,Mumbai,credit_card,device_1788,0
tx_2892,user_371,merchant_261,561.06,2024-01-10 01:08:00,Delhi,debit_card,device_939,0
tx_2893,user_945,merchant_193,2201.65,2024-01-10 01:14:00,Hyderabad,credit_card,device_2368,0
tx_2894,user_669,merchant_146,4485.93,2024-01-10 01:21:00,Delhi,upi,device_2947,0
