transaction_id,user_id,merchant_id,amount,timestamp,device_id,is_fraud,user_txn_count,user_avg_amount,amount_deviation,device_user_count,location_Chennai,location_Delhi,location_Hyderabad,location_Mumbai,payment_method_debit_card,payment_method_upi,payment_method_wallet
tx_932,user_31,merchant_155,1372.86,2024-01-03 21:34:00,device_171,1,2,729.8249999999999,1.8785071665583417,2,False,False,False,False,False,True,False
tx_933,user_70,merchant_279,3275.49,2024-01-03 21:40:00,device_2044,0,2,2473.955,1.3234543658369546,2,False,False,False,False,False,False,False
tx_934,user_276,merchant_94,726.25,2024-01-03 21:48:00,device_2468,0,1,726.25,0.9986249570299072,7,False,False,False,False,True,False,False
tx_935,user_913,merchant_79,98.09,2024-01-03 21:55:00,device_423,0,1,98.09,0.9899081642950853,10,False,True,False,False,True,False,False
tx_936,user_918,merchant_211,1287.3,2024-01-03 22:03:00,device_358,0,2,907.0,1.4177312775330395,4,False,False,True,False,False,False,True
tx_937,user_644,merchant_31,610.51,2024-01-03 22:08:00,device_2433,0,2,738.01,0.8261187264042436,6,True,False,False,False,False,False,True
tx_938,user_513,merchant_55,283.77,2024-01-03 22:14:00,device_649,0,1,283.77,0.9964883941426415,6,False,False,False,False,True,False,False
tx_939,user_391,merchant_129,1824.37,2024-01-03 22:17:00,device_683,0,3,673.2933333333333,2.7056029027920587,4,False,False,True,False,False,False,True
tx_940,user_793,merchant_11,502.2,2024-01-03 22:18:00,device_2564,0,2,914.9150000000001,0.5483041548615318,11,False,True,False,False,False,False,True
tx_941,user_992,merchant_94,624.52,2024-01-03 22:19:00,device_36,0,1,624.52,0.9984013300933623,6,False,False,True,False,True,False,False
tx_942,user_66,merchant_157,597.15,2024-01-03 22:26:00,device_1437,0,3,833.0666666666666,0.7159499640316521,10,False,False,False,False,False,True,False
tx_943,user_161,merchant_37,1737.03,2024-01-03 22:28:00,device_2372,0,2,1502.44,1.1553703506624806,5,False,False,False,True,False,False,False
tx_944,user_227,merchant_254,4642.72,2024-01-03 22:31:00,device_1946,0,2,3785.195,1.226223160719403,6,False,False,False,True,False,True,False
tx_945,user_15,merchant_50,50.0,2024-01-03 22:36:00,device_399,0,2,588.63,0.08479894170920747,5,False,False,True,False,False,True,False
tx_946,user_146,merchant_157,2432.13,2024-01-03 22:41:00,device_739,0,2,3160.49,0.7692986534830096,6,False,True,False,False,True,False,False
tx_947,user_460,merchant_23,511.91,2024-01-03 22:42:00,device_2800,0,2,392.78,1.299989842043781,1,False,False,True,False,False,False,False
tx_948,user_66,merchant_12,2630.95,2024-01-03 22:43:00,device_2066,0,4,1282.5375,2.0497648101438406,4,True,False,False,False,False,True,False
tx_949,user_265,merchant_124,1590.2,2024-01-03 22:49:00,device_2797,0,1,1590.2,0.9993715434891906,7,False,False,True,False,True,False,False
tx_950,user_129,merchant_197,732.83,2024-01-03 22:51:00,device_316,0,2,391.415,1.8674872265331346,10,False,False,False,False,False,True,False
tx_951,user_303,merchant_255,109.27,2024-01-03 22:53:00,device_1857,0,1,109.27,0.990931350321937,5,False,False,False,True,False,False,True
tx_952,user_950,merchant_107,531.02,2024-01-03 22:54:00,device_1011,0,2,752.87,0.7043920039264063,3,False,False,True,False,True,False,False
tx_953,user_37,merchant_171,535.48,2024-01-03 22:59:00,device_2628,0,1,535.48,0.9981359976140769,4,False,False,False,False,False,False,False
tx_954,user_616,merchant_115,762.78,2024-01-03 23:02:00,device_2560,0,1,762.78,0.998690722459347,8,True,False,False,False,False,False,False
tx_955,user_993,merchant_248,150.96,2024-01-03 23:05:00,device_1644,0,2,232.755,0.6458043678210093,6,False,False,False,False,False,True,False
tx_956,user_537,merchant_49,2527.3,2024-01-03 23:06:00,device_2361,0,2,5362.855,0.4711723191622444,8,False,False,True,False,False,True,False
tx_957,user_477,merchant_230,972.7,2024-01-03 23:07:00,device_1616,0,2,627.69,1.5471854172962827,4,True,False,False,False,False,False,True
tx_958,user_708,merchant_198,635.66,2024-01-03 23:08:00,device_1427,0,2,860.3050000000001,0.7380196329987634,5,True,False,False,False,False,False,False
tx_959,user_581,merchant_51,402.99,2024-01-03 23:12:00,device_196,0,2,399.6,1.0059660509236146,5,False,False,False,False,False,True,False
tx_960,user_753,merchant_0,426.67,2024-01-03 23:15:00,device_2223,0,1,426.67,0.9976617485444385,1,False,False,True,False,False,True,False
tx_961,user_727,merchant_269,372.88,2024-01-03 23:22:00,device_431,0,2,717.0699999999999,0.5192808500564012,3,False,False,True,False,False,False,True
tx_962,user_9,merchant_154,374.02,2024-01-03 23:29:00,device_1143,0,2,311.78499999999997,1.1957734546093963,3,False,False,True,False,False,False,True
tx_963,user_297,merchant_218,1303.42,2024-01-03 23:37:00,device_117,0,5,1339.568,0.972289357943797,6,False,True,False,False,False,False,True
tx_964,user_469,merchant_70,548.77,2024-01-03 23:38:00,device_1226,0,1,548.77,0.9981810575331502,4,False,False,True,False,False,False,False
tx_965,user_453,merchant_199,1481.35,2024-01-03 23:46:00,device_1888,0,2,841.0849999999999,1.7591454544374974,6,False,False,True,False,False,False,False
tx_966,user_644,merchant_256,228.01,2024-01-03 23:54:00,device_1581,0,3,568.01,0.4007135199732869,3,True,False,False,False,False,False,True
tx_967,user_754,merchant_235,448.25,2024-01-03 23:55:00,device_1177,0,3,398.4533333333333,1.122158616776261,3,False,False,True,False,False,False,True
tx_968,user_245,merchant_207,4693.35,2024-01-04 00:03:00,device_950,0,2,6067.335,0.7734164313604968,3,False,False,True,False,False,True,False
tx_969,user_155,merchant_191,506.74,2024-01-04 00:04:00,device_1748,0,1,506.74,0.9980304880450624,5,False,False,True,False,False,False,False
tx_970,user_883,merchant_182,1010.98,2024-01-04 00:06:00,device_1922,0,4,1319.1825,0.7657880633927507,8,False,False,False,False,True,False,False
tx_971,user_610,merchant_227,2885.09,2024-01-04 00:07:00,device_2940,0,1,2885.09,0.9996535104587868,13,False,False,False,False,True,False,False
tx_972,user_348,merchant_67,734.74,2024-01-04 00:13:00,device_255,0,2,549.79,1.3339748361444472,7,False,False,False,False,False,False,False
tx_973,user_476,merchant_294,808.22,2024-01-04 00:17:00,device_769,0,2,806.155,1.0013194491764283,5,False,True,False,False,False,True,False
tx_974,user_387,merchant_255,95.81,2024-01-04 00:21:00,device_1724,0,1,95.81,0.9896704885858899,5,True,False,False,False,True,False,False
tx_975,user_234,merchant_220,420.61,2024-01-04 00:24:00,device_17,0,1,420.61,0.997628139750006,10,False,False,False,False,False,False,True
tx_976,user_704,merchant_83,2259.21,2024-01-04 00:28:00,device_873,0,2,1726.135,1.3080679854209427,7,False,True,False,False,True,False,False
tx_977,user_227,merchant_232,1889.16,2024-01-04 00:29:00,device_2777,0,3,3153.183333333334,0.5989379184257942,3,False,False,False,False,True,False,False
tx_978,user_588,merchant_124,1726.19,2024-01-04 00:37:00,device_1170,0,1,1726.19,0.999421024901719,4,True,False,False,False,True,False,False
tx_979,user_472,merchant_17,245.4,2024-01-04 00:42:00,device_2523,0,4,371.3275,0.6590971658016128,4,True,False,False,False,False,False,True
tx_980,user_504,merchant_194,924.36,2024-01-04 00:50:00,device_1237,0,2,639.1,1.4440868614279019,4,True,False,False,False,True,False,False
tx_981,user_279,merchant_109,1687.29,2024-01-04 00:58:00,device_2433,0,1,1687.29,0.9994076846987188,6,False,False,False,True,False,True,False
tx_982,user_832,merchant_19,1357.1,2024-01-04 01:04:00,device_552,0,2,1726.885,0.7854110661299797,5,True,False,False,False,True,False,False
tx_983,user_756,merchant_126,50.0,2024-01-04 01:06:00,device_1564,0,1,50.0,0.9803921568627451,4,False,True,False,False,False,False,False
tx_984,user_673,merchant_34,50.0,2024-01-04 01:14:00,device_749,0,2,886.305,0.05635040938572419,8,False,False,False,False,False,False,True
tx_985,user_41,merchant_0,1247.14,2024-01-04 01:16:00,device_2361,0,2,1622.41,0.7682224453465237,8,False,True,False,False,False,True,False
tx_986,user_143,merchant_10,2381.72,2024-01-04 01:18:00,device_2624,0,3,1169.9866666666667,2.033942885771543,8,False,False,True,False,False,True,False
tx_987,user_244,merchant_150,1398.02,2024-01-04 01:25:00,device_2915,0,3,1426.45,0.9793828155101755,8,False,False,False,False,False,True,False
tx_988,user_786,merchant_154,3202.98,2024-01-04 01:31:00,device_474,0,3,1795.39,1.7830092574552296,3,False,False,False,True,False,False,False
tx_989,user_867,merchant_280,1128.17,2024-01-04 01:34:00,device_2861,0,3,697.2199999999999,1.6157801266076597,7,False,False,False,True,False,False,True
tx_990,user_38,merchant_177,372.15,2024-01-04 01:36:00,device_1495,0,3,598.72,0.6205395851397318,7,False,False,True,False,False,False,False
tx_991,user_878,merchant_191,238.09,2024-01-04 01:44:00,device_450,0,3,743.3566666666667,0.31986010290765626,3,False,False,False,True,True,False,False
tx_992,user_242,merchant_170,609.9,2024-01-04 01:46:00,device_725,0,2,609.31,0.9993282102538055,6,True,False,False,False,False,True,False
tx_993,user_843,merchant_152,1049.85,2024-01-04 01:47:00,device_1308,0,2,1216.75,0.8621227673988914,5,False,False,True,False,True,False,False
tx_994,user_452,merchant_13,50.0,2024-01-04 01:54:00,device_920,0,1,50.0,0.9803921568627451,8,False,True,False,False,True,False,False
tx_995,user_10,merchant_213,3604.49,2024-01-04 01:56:00,device_2402,0,3,2277.923333333333,1.5816635633493594,4,False,False,False,True,False,True,False
tx_996,user_550,merchant_43,246.51,2024-01-04 02:04:00,device_2570,0,3,447.91333333333336,0.5491260376910168,4,False,False,False,False,False,False,True
tx_997,user_72,merchant_59,1433.8,2024-01-04 02:10:00,device_2792,0,2,1521.54,0.9417158169900298,3,False,False,False,False,True,False,False
tx_998,user_5,merchant_249,113.47,2024-01-04 02:14:00,device_617,0,1,113.47,0.9912640866602603,3,False,False,False,False,True,False,False
tx_999,user_685,merchant_212,73.26,2024-01-04 02:19:00,device_846,0,1,73.26,0.9865338001615944,9,False,False,False,True,True,False,False
tx_1000,user_225,merchant_250,595.4,2024-01-04 02:24:00,device_712,0,3,742.88,0.8003979136419852,3,False,False,False,True,False,True,False
tx_1001,user_183,merchant_73,2362.94,2024-01-04 02:32:00,device_1616,0,1,2362.94,0.9995769774190546,4,False,True,False,False,True,False,False
tx_1002,user_353,merchant_207,314.93,2024-01-04 02:40:00,device_1694,0,2,205.89,1.5222098699792161,6,False,False,False,False,False,True,False
tx_1003,user_924,merchant_224,2886.44,2024-01-04 02:47:00,device_1651,0,2,2560.04,1.1270577577858996,10,False,False,True,False,False,False,True
tx_1004,user_16,merchant_62,787.24,2024-01-04 02:54:00,device_1870,0,1,787.24,0.9987313508576068,6,False,True,False,False,False,False,False
tx_1005,user_176,merchant_72,2953.55,2024-01-04 03:00:00,device_927,0,1,2953.55,0.9996615389822477,5,False,True,False,False,False,False,True
tx_1006,user_469,merchant_135,900.72,2024-01-04 03:06:00,device_552,1,2,724.745,1.2410970795527354,5,False,False,True,False,False,False,True
tx_1007,user_20,merchant_135,50.0,2024-01-04 03:11:00,device_2309,0,1,50.0,0.9803921568627451,7,False,False,True,False,False,True,False
tx_1008,user_830,merchant_135,1414.85,2024-01-04 03:15:00,device_731,0,2,878.9449999999999,1.607884583695572,8,True,False,False,False,False,True,False
tx_1009,user_116,merchant_135,184.08,2024-01-04 03:20:00,device_652,0,3,952.5600000000001,0.19304501027727675,5,False,False,False,True,True,False,False
tx_1010,user_718,merchant_227,13719.230000000001,2024-01-04 03:22:00,device_557,1,2,7204.485000000001,1.9039981347542878,4,True,False,False,False,False,False,False
tx_1011,user_771,merchant_288,345.68,2024-01-04 03:30:00,device_660,0,1,345.68,0.9971154955578632,3,False,True,False,False,False,True,False
tx_1012,user_623,merchant_217,2292.16,2024-01-04 03:37:00,device_2454,0,1,2292.16,0.9995639205288772,5,False,False,False,True,False,False,False
tx_1013,user_705,merchant_151,600.15,2024-01-04 03:44:00,device_529,0,3,994.8966666666666,0.6026227620670149,4,False,False,False,True,False,True,False
tx_1014,user_218,merchant_36,513.41,2024-01-04 03:46:00,device_2933,0,3,660.4933333333333,0.7761378295573651,5,False,True,False,False,True,False,False
tx_1015,user_707,merchant_27,116.96,2024-01-04 03:49:00,device_853,0,2,472.795,0.2468578182547304,5,False,True,False,False,True,False,False
tx_1016,user_124,merchant_70,632.83,2024-01-04 03:57:00,device_1527,0,2,1027.52,0.6152821529965388,6,False,False,False,True,True,False,False
tx_1017,user_976,merchant_174,1744.25,2024-01-04 04:05:00,device_2443,0,1,1744.25,0.9994270161867927,7,False,True,False,False,True,False,False
tx_1018,user_761,merchant_7,2867.04,2024-01-04 04:10:00,device_921,0,2,2555.225,1.1215914092069361,4,False,False,False,False,False,True,False
tx_1019,user_729,merchant_129,1671.58,2024-01-04 04:17:00,device_485,0,1,1671.58,0.9994021212737209,9,False,True,False,False,True,False,False
tx_1020,user_5,merchant_133,1029.9,2024-01-04 04:18:00,device_1776,0,2,571.6850000000001,1.7983708321328478,8,False,False,False,False,False,False,False
tx_1021,user_397,merchant_183,2031.77,2024-01-04 04:22:00,device_1816,0,1,2031.77,0.9995080604298568,7,False,False,False,False,False,False,False
tx_1022,user_694,merchant_258,240.15,2024-01-04 04:24:00,device_1999,0,2,674.945,0.35528038523844396,8,True,False,False,False,True,False,False
tx_1023,user_877,merchant_123,127.99,2024-01-04 04:31:00,device_2082,0,4,300.8975,0.4239518379582474,7,False,True,False,False,False,True,False
tx_1024,user_87,merchant_181,50.0,2024-01-04 04:32:00,device_2622,0,1,50.0,0.9803921568627451,6,True,False,False,False,True,False,False
tx_1025,user_529,merchant_238,343.36,2024-01-04 04:35:00,device_1520,0,1,343.36,0.9970960622604251,9,False,False,False,True,False,False,False
tx_1026,user_280,merchant_179,2288.71,2024-01-04 04:38:00,device_1575,0,1,2288.71,0.9995632634700464,9,True,False,False,False,False,True,False
tx_1027,user_451,merchant_59,573.75,2024-01-04 04:39:00,device_2569,0,3,564.3666666666667,1.0148281351335415,7,False,True,False,False,True,False,False
tx_1028,user_829,merchant_229,1068.63,2024-01-04 04:44:00,device_683,0,1,1068.63,0.9990650972766284,4,True,False,False,False,False,True,False
tx_1029,user_259,merchant_189,1728.02,2024-01-04 04:50:00,device_178,0,2,6844.985000000001,0.252413640988112,7,False,False,True,False,False,False,False
tx_1030,user_396,merchant_41,685.26,2024-01-04 04:56:00,device_2844,0,3,1110.5,0.6165182186234818,5,False,False,False,False,False,False,False
tx_1031,user_761,merchant_38,516.29,2024-01-04 04:58:00,device_1667,0,3,1875.58,0.275122829828731,5,False,False,True,False,False,True,False
tx_1032,user_387,merchant_27,2422.35,2024-01-04 05:05:00,device_79,0,2,1259.08,1.9223779442575075,8,False,False,False,True,True,False,False
tx_1033,user_951,merchant_281,679.03,2024-01-04 05:11:00,device_1443,0,2,1688.77,0.40184758872509274,9,False,True,False,False,False,False,False
tx_1034,user_450,merchant_184,2711.66,2024-01-04 05:18:00,device_2049,0,1,2711.66,0.9996313581503027,6,False,False,True,False,False,True,False
tx_1035,user_281,merchant_18,1261.92,2024-01-04 05:19:00,device_1297,1,2,1238.5,1.0180879386849537,7,False,False,False,True,False,False,False
tx_1036,user_281,merchant_69,1429.34,2024-01-04 05:27:00,device_380,0,3,1302.1133333333335,1.0968654555500414,8,False,False,False,False,False,False,False
tx_1037,user_281,merchant_32,1521.6,2024-01-04 05:28:00,device_372,0,4,1356.985,1.1204836577723614,8,True,False,False,False,True,False,False
tx_1038,user_281,merchant_61,1263.76,2024-01-04 05:34:00,device_21,0,5,1338.34,0.9435692206609226,6,False,False,False,False,False,False,False
tx_1039,user_281,merchant_259,8350.92,2024-01-04 05:36:00,device_1939,1,6,2507.103333333333,3.329575735183692,4,True,False,False,False,True,False,False
tx_1040,user_757,merchant_279,2147.89,2024-01-04 05:39:00,device_1303,0,1,2147.89,0.9995346434670923,4,True,False,False,False,False,False,True
tx_1041,user_200,merchant_288,1555.25,2024-01-04 05:42:00,device_1399,0,3,771.5166666666668,2.0132251731354227,5,True,False,False,False,True,False,False
tx_1042,user_156,merchant_211,693.05,2024-01-04 05:48:00,device_302,0,4,1960.3175000000003,0.35335941274169014,9,False,True,False,False,False,False,False
tx_1043,user_233,merchant_13,219.98,2024-01-04 05:53:00,device_2299,0,2,231.44,0.9463947685424196,6,False,False,True,False,False,True,False
tx_1044,user_991,merchant_184,3126.24,2024-01-04 06:01:00,device_7,0,3,1769.4899999999998,1.7657484651141775,5,False,False,False,True,False,False,True
tx_1045,user_416,merchant_16,330.5,2024-01-04 06:09:00,device_2723,0,1,330.5,0.9969834087481146,6,False,False,True,False,False,True,False
tx_1046,user_453,merchant_282,2652.87,2024-01-04 06:11:00,device_1990,0,3,1445.0133333333333,1.834609639376308,5,True,False,False,False,True,False,False
tx_1047,user_704,merchant_135,475.74,2024-01-04 06:12:00,device_2600,0,3,1309.3366666666668,0.36306699804884746,6,True,False,False,False,False,True,False
tx_1048,user_189,merchant_133,388.59,2024-01-04 06:18:00,device_2073,0,2,1298.785,0.298964828798609,7,False,False,False,True,False,False,True
tx_1049,user_882,merchant_159,393.0,2024-01-04 06:22:00,device_1198,0,1,393.0,0.9974619289340102,8,True,False,False,False,False,False,False
tx_1050,user_420,merchant_275,1000.13,2024-01-04 06:26:00,device_2104,0,2,1048.365,0.9530811490758697,5,True,False,False,False,False,False,False
tx_1051,user_530,merchant_222,883.93,2024-01-04 06:34:00,device_1596,0,2,846.54,1.0429360266182126,4,True,False,False,False,False,False,True
tx_1052,user_164,merchant_236,1105.26,2024-01-04 06:40:00,device_505,0,7,835.8342857142858,1.3207632847602528,3,False,False,False,False,False,False,False
tx_1053,user_156,merchant_109,134.5,2024-01-04 06:42:00,device_1218,0,5,1595.1540000000002,0.08426505211903111,8,False,False,False,True,False,False,False
tx_1054,user_902,merchant_281,50.0,2024-01-04 06:46:00,device_1999,0,1,50.0,0.9803921568627451,8,False,False,True,False,False,True,False
tx_1055,user_71,merchant_105,557.42,2024-01-04 06:51:00,device_2652,0,1,557.42,0.9982092331936535,7,False,False,False,True,False,False,False
tx_1056,user_5,merchant_105,52.35,2024-01-04 06:57:00,device_2663,1,3,398.5733333333333,0.13101474906567007,4,False,False,True,False,False,False,False
tx_1057,user_539,merchant_113,1236.01,2024-01-04 07:05:00,device_267,0,2,1302.45,0.9482603858989604,8,False,False,True,False,True,False,False
tx_1058,user_124,merchant_189,572.87,2024-01-04 07:07:00,device_147,0,3,875.9699999999999,0.6532378530622485,7,False,False,False,True,False,True,False
tx_1059,user_227,merchant_220,362.09,2024-01-04 07:09:00,device_43,0,4,2455.4100000000003,0.14740617405074882,9,False,False,True,False,True,False,False
tx_1060,user_879,merchant_23,264.53,2024-01-04 07:15:00,device_495,0,3,778.2466666666666,0.3394688887558069,9,False,True,False,False,False,True,False
tx_1061,user_258,merchant_74,3282.45,2024-01-04 07:22:00,device_262,0,4,1806.1325,1.8163859041879884,7,False,False,False,True,False,True,False
tx_1062,user_581,merchant_234,795.91,2024-01-04 07:30:00,device_722,0,3,531.7033333333333,1.4940961510784616,4,True,False,False,False,True,False,False
tx_1063,user_361,merchant_69,140.15,2024-01-04 07:34:00,device_115,0,1,140.15,0.9929153382925965,6,False,False,True,False,False,False,False
tx_1064,user_150,merchant_22,357.98,2024-01-04 07:38:00,device_2635,0,1,357.98,0.997214329489108,5,False,False,True,False,False,False,True
tx_1065,user_306,merchant_218,72.23,2024-01-04 07:44:00,device_1677,0,4,1920.1474999999998,0.03759732139255315,6,True,False,False,False,True,False,False
tx_1066,user_17,merchant_141,1722.08,2024-01-04 07:49:00,device_921,0,2,1192.5,1.4428822790113112,4,True,False,False,False,True,False,False
tx_1067,user_968,merchant_185,951.39,2024-01-04 07:57:00,device_2147,0,1,951.39,0.9989500099749052,7,False,False,False,False,False,False,False
tx_1068,user_842,merchant_7,4649.94,2024-01-04 08:00:00,device_1804,0,1,4649.94,0.9997849897010067,6,False,True,False,False,False,False,False
tx_1069,user_206,merchant_49,3742.42,2024-01-04 08:01:00,device_105,0,2,1933.43,1.9346370765548508,6,False,False,False,False,True,False,False
tx_1070,user_744,merchant_158,2236.28,2024-01-04 08:09:00,device_2379,0,1,2236.28,0.99955302867768,6,False,False,False,True,False,False,True
tx_1071,user_165,merchant_183,948.97,2024-01-04 08:16:00,device_2950,0,1,948.97,0.9989473351790057,5,False,False,False,False,False,False,True
tx_1072,user_258,merchant_256,787.16,2024-01-04 08:19:00,device_971,0,5,1602.338,0.4909507539894894,7,False,True,False,False,True,False,False
tx_1073,user_549,merchant_213,1473.82,2024-01-04 08:20:00,device_2169,0,1,1473.82,0.9993219511533611,6,False,False,True,False,True,False,False
tx_1074,user_978,merchant_30,518.78,2024-01-04 08:24:00,device_422,0,3,846.48,0.61214423939208,9,False,False,False,False,False,True,False
tx_1075,user_632,merchant_221,143.19,2024-01-04 08:30:00,device_2485,0,2,159.245,0.8935692221286156,5,False,True,False,False,True,False,False
tx_1076,user_325,merchant_222,1763.78,2024-01-04 08:38:00,device_1745,0,3,1575.5199999999998,1.1187806053840106,6,False,False,False,False,False,False,False
tx_1077,user_935,merchant_283,139.18,2024-01-04 08:45:00,device_2021,0,2,512.875,0.27084407686694234,7,True,False,False,False,False,False,True
tx_1078,user_830,merchant_184,402.07,2024-01-04 08:53:00,device_1209,0,3,719.9866666666667,0.5576663461182824,3,False,False,False,False,False,False,True
tx_1079,user_277,merchant_39,141.5,2024-01-04 09:01:00,device_2572,0,1,141.5,0.9929824561403509,9,False,True,False,False,True,False,False
tx_1080,user_104,merchant_279,101.78,2024-01-04 09:08:00,device_68,0,2,197.57,0.5125648385959611,7,False,True,False,False,False,True,False
tx_1081,user_414,merchant_276,4621.81,2024-01-04 09:16:00,device_1276,0,3,1586.88,2.9106796483361466,3,False,True,False,False,True,False,False
tx_1082,user_696,merchant_118,276.18,2024-01-04 09:18:00,device_1260,0,2,952.0350000000001,0.2897899867266155,6,False,True,False,False,False,False,True
tx_1083,user_530,merchant_286,50.0,2024-01-04 09:22:00,device_1691,0,3,581.0266666666666,0.08590671675982774,7,False,True,False,False,False,False,False
tx_1084,user_976,merchant_238,960.64,2024-01-04 09:25:00,device_529,0,2,1352.445,0.7097739472235666,4,False,False,False,True,False,False,True
tx_1085,user_670,merchant_202,1009.26,2024-01-04 09:26:00,device_1575,0,1,1009.26,0.9990101558014769,9,True,False,False,False,False,False,False
tx_1086,user_841,merchant_12,1453.32,2024-01-04 09:29:00,device_1234,1,2,903.585,1.606615188180215,6,False,False,False,False,False,False,False
tx_1087,user_841,merchant_87,50.0,2024-01-04 09:30:00,device_1836,0,3,619.0566666666666,0.08063779116962429,6,True,False,False,False,False,True,False
tx_1088,user_841,merchant_197,760.28,2024-01-04 09:38:00,device_2038,0,4,654.3625,1.1600907894485877,6,False,False,True,False,False,False,True
tx_1089,user_841,merchant_109,261.97,2024-01-04 09:45:00,device_2062,0,5,575.884,0.45411209185902196,6,False,False,False,True,True,False,False
tx_1090,user_841,merchant_262,2082.83,2024-01-04 09:48:00,device_1426,0,6,827.0416666666666,2.5153685905499925,4,False,False,False,True,False,False,True
tx_1091,user_919,merchant_292,975.6,2024-01-04 09:54:00,device_2155,0,4,1667.615,0.5846765131561205,9,False,False,False,True,False,True,False
tx_1092,user_970,merchant_54,1193.02,2024-01-04 09:58:00,device_1919,0,2,1139.405,1.0461371179537093,5,False,False,False,False,True,False,False
tx_1093,user_176,merchant_198,6129.38,2024-01-04 10:00:00,device_902,0,2,4541.465,1.3493510681975536,8,False,True,False,False,False,False,False
tx_1094,user_94,merchant_248,219.98,2024-01-04 10:05:00,device_2472,0,3,945.0466666666666,0.23252552728195228,7,False,False,False,True,True,False,False
tx_1095,user_915,merchant_10,341.05,2024-01-04 10:07:00,device_2216,0,2,270.58000000000004,1.2557993961263714,6,False,False,False,True,False,False,False
tx_1096,user_250,merchant_101,1640.54,2024-01-04 10:10:00,device_1876,0,2,1174.01,1.3961923728308696,4,False,False,True,False,False,False,False
tx_1097,user_951,merchant_219,88.33,2024-01-04 10:17:00,device_23,0,3,1155.2900000000002,0.07639087080230736,3,True,False,False,False,False,False,True
tx_1098,user_921,merchant_16,935.82,2024-01-04 10:25:00,device_1424,0,1,935.82,0.9989325590828547,7,True,False,False,False,True,False,False
tx_1099,user_93,merchant_31,1180.05,2024-01-04 10:32:00,device_691,0,3,1210.0733333333335,0.9743836046261992,6,False,False,False,False,False,True,False
tx_1100,user_13,merchant_220,50.0,2024-01-04 10:40:00,device_672,0,1,50.0,0.9803921568627451,5,False,True,False,False,False,False,True
tx_1101,user_305,merchant_97,1361.3,2024-01-04 10:48:00,device_2207,0,2,1020.105,1.3331635825894497,11,False,False,False,False,False,True,False
tx_1102,user_760,merchant_175,529.84,2024-01-04 10:56:00,device_17,0,2,852.895,0.6204978363850356,10,False,True,False,False,False,False,True
tx_1103,user_969,merchant_90,335.46,2024-01-04 10:57:00,device_1043,0,1,335.46,0.9970278784996731,8,False,False,True,False,False,False,False
tx_1104,user_772,merchant_255,4752.77,2024-01-04 11:05:00,device_2914,0,2,3191.9700000000003,1.4885106969373343,8,False,True,False,False,True,False,False
tx_1105,user_698,merchant_206,3072.66,2024-01-04 11:06:00,device_767,0,2,2725.4700000000003,1.1269737059274445,6,False,True,False,False,False,False,False
tx_1106,user_821,merchant_275,974.43,2024-01-04 11:11:00,device_56,0,2,2073.07,0.46981538713736753,8,False,False,False,False,False,False,False
tx_1107,user_68,merchant_0,5399.52,2024-01-04 11:17:00,device_2050,0,2,2997.78,1.8005722327079678,8,True,False,False,False,False,False,True
tx_1108,user_578,merchant_157,2315.37,2024-01-04 11:21:00,device_81,0,1,2315.37,0.9995682900400195,4,False,False,False,True,False,False,True
tx_1109,user_707,merchant_166,108.62,2024-01-04 11:29:00,device_1577,0,3,351.40333333333336,0.3082263694062674,5,False,False,False,True,False,False,False
tx_1110,user_601,merchant_168,571.99,2024-01-04 11:30:00,device_2212,0,4,960.5574999999999,0.5948578218151281,4,False,False,False,True,False,True,False
tx_1111,user_735,merchant_186,1214.02,2024-01-04 11:32:00,device_1408,0,3,3835.883333333333,0.31640784838388797,4,False,False,True,False,True,False,False
tx_1112,user_168,merchant_254,2303.49,2024-01-04 11:40:00,device_445,0,3,937.3133333333332,2.454926215123591,6,False,False,False,False,True,False,False
tx_1113,user_707,merchant_185,5043.97,2024-01-04 11:42:00,device_1334,0,4,1524.545,3.3063397015492826,4,False,False,False,False,True,False,False
tx_1114,user_432,merchant_141,3490.45,2024-01-04 11:44:00,device_1569,0,3,1687.9866666666667,2.066594170863792,3,True,False,False,False,False,False,True
tx_1115,user_118,merchant_185,631.47,2024-01-04 11:48:00,device_1397,0,1,631.47,0.9984188973390042,5,False,False,False,True,False,False,True
tx_1116,user_120,merchant_215,174.04,2024-01-04 11:51:00,device_1400,0,1,174.04,0.9942870201096892,5,False,True,False,False,False,False,True
tx_1117,user_828,merchant_284,203.06,2024-01-04 11:54:00,device_1822,0,1,203.06,0.9950994805449378,5,False,True,False,False,False,False,False
tx_1118,user_302,merchant_51,904.48,2024-01-04 11:59:00,device_1505,0,2,1427.7,0.63307902288794,9,False,False,False,True,False,True,False
tx_1119,user_845,merchant_200,391.39,2024-01-04 12:05:00,device_608,0,1,391.39,0.9974515150742883,10,False,False,False,True,False,True,False
tx_1120,user_614,merchant_264,207.73,2024-01-04 12:13:00,device_409,0,5,672.278,0.30853525586756136,5,False,False,True,False,False,False,False
tx_1121,user_436,merchant_23,410.24,2024-01-04 12:14:00,shared_fraud_device,1,3,1207.7933333333333,0.3393797671507123,80,False,False,False,True,False,False,False
tx_1122,user_160,merchant_56,50.0,2024-01-04 12:19:00,device_1395,0,2,656.73,0.07601903516640567,2,False,False,False,False,False,False,True
tx_1123,user_715,merchant_27,750.27,2024-01-04 12:24:00,device_2304,0,3,624.2966666666667,1.1998624652831453,7,False,True,False,False,True,False,False
